surah,ayah,word_index,token_ar,root,lemma,pos
61,1,10,ٱلْعَزِيزُ,عزز,عَزِيز,N
61,1,11,ٱلْحَكِيمُ,حكم,حَكِيم,N
61,2,1,يَٰٓأَيُّهَا,أيي,أَيّ,N
61,2,2,ٱلَّذِينَ,,الَّذِي,N
61,2,3,ءَامَنُوا۟,أمن,آمَنَ,V
61,2,4,لِمَ,,ما,N
61,2,5,تَقُولُونَ,قول,قالَ,V
61,2,6,مَا,,ما,N
61,2,7,لَا,,لا,
61,2,8,تَفْعَلُونَ,فعل,فَعَلَ,V
61,3,1,كَبُرَ,كبر,كَبُرَ,V
61,3,2,مَقْتًا,مقت,مَقْت,N
61,3,3,عِندَ,عند,عِند,N
61,3,4,ٱللَّهِ,أله,اللَّه,N
61,3,5,أَن,,أَن,
61,3,6,تَقُولُوا۟,قول,قالَ,V
61,3,7,مَا,,ما,N
61,3,8,لَا,,لا,
61,3,9,تَفْعَلُونَ,فعل,فَعَلَ,V
61,4,1,إِنَّ,,إِنّ,
61,4,2,ٱللَّهَ,أله,اللَّه,N
61,4,3,يُحِبُّ,حبب,أَحْبَبْ,V
61,4,4,ٱلَّذِينَ,,الَّذِي,N
61,4,5,يُقَٰتِلُونَ,قتل,قاتَلَ,V
61,4,6,فِى,,فِي,
61,4,7,سَبِيلِهِۦ,سبل,سَبِيل,N
61,4,8,صَفًّا,صفف,صَفّ,N
61,4,9,كَأَنَّهُم,,كَأَنّ,
61,4,10,بُنْيَٰنٌ,بني,بُنْيان,N
61,4,11,مَّرْصُوصٌ,رصص,مَرْصُوص,N
61,5,1,وَإِذْ,,إِذ,N
61,5,2,قَالَ,قول,قالَ,V
61,5,3,مُوسَىٰ,,مُوسَى,N
61,5,4,لِقَوْمِهِۦ,قوم,قَوْم,N
61,5,5,يَٰقَوْمِ,قوم,قَوْم,N
61,5,6,لِمَ,,ما,N
61,5,7,تُؤْذُونَنِى,أذي,أُوذِيَ,V
61,5,8,وَقَد,,قَد,
